route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
125326,TRANSDEV,221,Huizen Busstation - Amsterdam Station Zuid,,3,ff99ff,ffffff,
125327,TRANSDEV,320,Amsterdam Amstelstation - Hilversum,,3,ff0000,ffffff,
125328,TRANSDEV,321,Eemnes/Laren P+R (Tak) - Amsterdam Station Zuid,,3,d1ea32,000000,
126189,TRANSDEV,7,Cityline Assen,,3,,,
126190,TRANSDEV,8,Cityline Assen,,3,,,
129860,TRANSDEV,510,MuiderslotExpress: Muiden P+R - Vestingplein,,3,9b3214,ffffff,
105970,UOV,2,Utrecht CS - Museumkwartier - Utrecht CS,,3,ffe600,000000,
105971,UOV,3,Utrecht CS - Overvecht - Zuilen - Utrecht CS,,3,ffe600,000000,
105972,UOV,4,Terwijde - Utrecht CS - Voordorp,,3,ffe600,000000,
105973,UOV,5,Utrecht CS - Terwijde - Maarssen,,3,ffe600,000000,
105976,UOV,8,Wilhelminapark - Utrecht CS - Lunetten,,3,ffe600,000000,
105977,UOV,9,Galgenwaard - Utrecht CS,,3,ffe600,000000,
105978,UOV,10,Lunetten - Leidsche Rijn,,3,ffe600,000000,
105980,UOV,12,Utrecht CS - Maarssen,,3,ffe600,000000,
105982,UOV,20,Science Park - Utrecht CS - Nieuwegein,,0,e98300,000000,
105983,UOV,21,Science Park - Utrecht CS - IJsselstein,,0,e98300,000000,
105984,UOV,22,Science Park - Utrecht CS,,0,e98300,000000,
105985,UOV,24,Utrecht CS - De Meern,,3,ffe600,000000,
105987,UOV,28,Vleuterweide - Utrecht CS - Science Park,,3,4cac48,ffffff,
105989,UOV,30,Overvecht - Science Park,,3,ffe600,000000,
105991,UOV,34,Westraven - Science Park - Amersfoort,,3,8f3f98,ffffff,
105992,UOV,38,Utrecht CS - Lage Weide - Maarssen,,3,ffe600,000000,
105993,UOV,41,Wijk bij Duurstede - Utrecht CS,,3,00af98,ffffff,
105994,UOV,43,Houten - Driebergen-Zeist,,3,ffe600,000000,
105997,UOV,47,Utrecht - Houten,,3,ffe600,000000,
105998,UOV,48,Houten - Nieuwegein - Maarssen,,3,ffe600,000000,
105999,UOV,50,Utrecht - Wageningen/Veenendaal,,3,ed1c29,ffffff,
106000,UOV,55,Utrecht - Maartensdijk,,3,ffe600,000000,
106001,UOV,56,Wijk bij Duurstede - Zeist - Amersfoort,,3,ffe600,000000,
106004,UOV,73,Maarssen - Utrecht CS - Zeist,,3,ef5597,ffffff,
106006,UOV,77,Nieuwegein - Utrecht CS - Bilthoven,,3,009fe3,ffffff,
106007,UOV,85,Leerdam - Utrecht,,3,ffe600,000000,
106008,UOV,90,Vianen - Ameide,,3,ffe600,000000,
106009,UOV,111,Vleuten - Kasteel De Haar,,3,ffe600,000000,
106010,UOV,122,Overvecht - Nieuw-Loosdrecht,,3,ffe600,000000,
106011,UOV,127,Vleuten - Kockengen,,3,ffe600,000000,
106012,UOV,258,Bilthoven Station - Berg en Bosch,,3,ffe600,000000,
106022,UOV,565,Wijkbus Vreeswijk,,3,ffe600,000000,
106032,UOV,913,U-flex Maarssen / Utrecht-Noordwest,,3,ffe600,000000,
106034,UOV,945,U-flex Houten,,3,ffe600,000000,
106035,UOV,978,U-flex Bilthoven,,3,ffe600,000000,
106196,UOV,46,Nieuwegein City - Het Klooster,,3,ffe600,000000,
109479,UOV,14,De Meern - Utrecht CS,,3,ffe600,000000,
109480,UOV,27,Zuilen - Science Park,,3,ffe600,000000,
114237,UOV,11,Vleuten - Overvecht,,3,ffe600,000000,
114238,UOV,18,Utrecht CS - Rijnsweerd,,3,ffe600,000000,
114239,UOV,29,Vleuterweide - Science Park - Bilthoven,,3,ffe600,000000,
114240,UOV,31,IJsselstein - Science Park,,3,ffe600,000000,
114241,UOV,64,Vianen Lekbrug - Hoef en Haag,,3,ffe600,000000,
114244,UOV,81,Meerkerk - Vianen,,3,ffe600,000000,
114245,UOV,84,Hoef en Haag - Utrecht CS,,3,ffe600,000000,
114246,UOV,128,Maarssen - Vleuten,,3,ffe600,000000,
114247,UOV,284,Utrecht - Vianen,,3,ffe600,000000,
114248,UOV,903,U-flex Vijfheerenlanden,,3,ffe600,000000,
120028,UOV,944,U-flex Vijfheerenlanden-Oost,,3,ffe600,000000,
127548,UOV,1,Overvecht - Utrecht CS - Hoograven,,3,ffe600,000000,
127549,UOV,6,Utrecht CS - Overvecht,,3,ffe600,000000,
127550,UOV,7,Zuilen - Utrecht CS - Westraven,,3,ffe600,000000,
127551,UOV,44,Houten - Nieuwegein - Vianen,,3,ffe600,000000,
127552,UOV,65,Utrecht CS - Plettenburg - Vianen,,3,ffe600,000000,
127553,UOV,66,Utrecht CS - Plettenburg - Het Klooster,,3,ffe600,000000,
127554,UOV,74,Hoef en Haag - Utrecht CS - Zeist,,3,ffe600,000000,
130957,UOV,1,Overvecht - Utrecht CS - Hoograven,,3,ffe600,000000,
130958,UOV,2,Utrecht CS - Museumkwartier - Utrecht CS,,3,ffe600,000000,
130959,UOV,3,Utrecht CS - Overvecht - Zuilen - Utrecht CS,,3,ffe600,000000,
130960,UOV,4,Terwijde - Utrecht CS - Voordorp,,3,ffe600,000000,
130961,UOV,5,Utrecht CS - Terwijde - Maarssen,,3,ffe600,000000,
130962,UOV,6,Utrecht CS - Overvecht,,3,ffe600,000000,
130963,UOV,7,Zuilen - Utrecht CS - Westraven,,3,ffe600,000000,
130964,UOV,8,Wilhelminapark - Utrecht CS - Lunetten,,3,ffe600,000000,
130965,UOV,9,Galgenwaard - Utrecht CS,,3,ffe600,000000,
130966,UOV,10,Lunetten - Leidsche Rijn,,3,ffe600,000000,
130967,UOV,11,Vleuten - Overvecht,,3,ffe600,000000,
130968,UOV,12,Utrecht CS - Maarssen,,3,ffe600,000000,
130969,UOV,14,De Meern - Utrecht CS,,3,ffe600,000000,
130970,UOV,18,Utrecht CS - Rijnsweerd,,3,ffe600,000000,
130971,UOV,20,Science Park - Utrecht CS - Nieuwegein,,0,e98300,000000,
130972,UOV,21,Science Park - Utrecht CS - IJsselstein,,0,e98300,000000,
130973,UOV,22,Science Park - Utrecht CS,,0,e98300,000000,
130974,UOV,24,Utrecht CS - De Meern,,3,ffe600,000000,
130975,UOV,27,Zuilen - Science Park,,3,ffe600,000000,
130976,UOV,28,Vleuterweide - Utrecht CS - Science Park,,3,4cac48,ffffff,
130977,UOV,29,Vleuterweide - Science Park - Bilthoven,,3,ffe600,000000,
130978,UOV,30,Overvecht - Science Park,,3,ffe600,000000,
130979,UOV,31,IJsselstein - Science Park,,3,ffe600,000000,
130980,UOV,34,Westraven - Science Park - Amersfoort,,3,8f3f98,ffffff,
130981,UOV,38,Utrecht CS - Lage Weide - Maarssen,,3,ffe600,000000,
130982,UOV,41,Wijk bij Duurstede - Utrecht CS,,3,00af98,ffffff,
130983,UOV,43,Houten - Driebergen-Zeist,,3,ffe600,000000,
130984,UOV,44,Houten - Nieuwegein - Vianen,,3,ffe600,000000,
130985,UOV,46,Nieuwegein City - Het Klooster,,3,ffe600,000000,
130986,UOV,47,Utrecht - Houten,,3,ffe600,000000,
130987,UOV,48,Houten - Nieuwegein - Maarssen,,3,ffe600,000000,
130988,UOV,50,Utrecht - Wageningen/Veenendaal,,3,ed1c29,ffffff,
130989,UOV,55,Utrecht - Maartensdijk,,3,ffe600,000000,
130990,UOV,56,Wijk bij Duurstede - Zeist - Amersfoort,,3,ffe600,000000,
130991,UOV,64,Vianen Lekbrug - Hoef en Haag,,3,ffe600,000000,
130992,UOV,65,Utrecht CS - Plettenburg - Vianen,,3,ffe600,000000,
130993,UOV,66,Utrecht CS - Plettenburg - Het Klooster,,3,ffe600,000000,
130994,UOV,73,Maarssen - Utrecht CS - Zeist,,3,ef5597,ffffff,
130995,UOV,74,Hoef en Haag - Utrecht CS - Zeist,,3,ffe600,000000,
130996,UOV,77,Nieuwegein - Utrecht CS - Bilthoven,,3,009fe3,ffffff,
130997,UOV,81,Meerkerk - Vianen,,3,ffe600,000000,
130998,UOV,84,Hoef en Haag - Utrecht CS,,3,ffe600,000000,
130999,UOV,85,Leerdam - Utrecht,,3,ffe600,000000,
131000,UOV,90,Vianen - Ameide,,3,ffe600,000000,
131001,UOV,111,Vleuten - Kasteel De Haar,,3,ffe600,000000,
131002,UOV,122,Overvecht - Nieuw-Loosdrecht,,3,ffe600,000000,
131003,UOV,127,Vleuten - Kockengen,,3,ffe600,000000,
131004,UOV,128,Maarssen - Vleuten,,3,ffe600,000000,
131005,UOV,258,Bilthoven Station - Berg en Bosch,,3,ffe600,000000,
131006,UOV,284,Utrecht - Vianen,,3,ffe600,000000,
131007,UOV,412,Nachtlijn Utrecht - Science Park - Zeist,,3,000000,ffffff,
131008,UOV,428,Nachtlijn Utrecht - Vleuten - Maarssenbroek,,3,000000,ffffff,
131009,UOV,441,Nachtlijn Utrecht - Bunnik - Wijk bij Duurstede,,3,000000,ffffff,
131010,UOV,447,Nachtlijn Utrecht - Houten,,3,000000,ffffff,
131011,UOV,452,Nachtlijn Utrecht - Science Park - Zeist - Soest,,3,000000,ffffff,
131012,UOV,474,Nachtlijn Utrecht - Nieuwegein - Vianen,,3,000000,ffffff,
131013,UOV,495,Nachtlijn Utrecht - Nieuwegein - IJsselstein,,3,000000,ffffff,
131015,UOV,565,Wijkbus Vreeswijk,,3,ffe600,000000,
131016,UOV,903,U-flex Vijfheerenlanden,,3,ffe600,000000,
131017,UOV,913,U-flex Maarssen / Utrecht-Noordwest,,3,ffe600,000000,
131019,UOV,944,U-flex Vijfheerenlanden-Oost,,3,ffe600,000000,
131020,UOV,945,U-flex Houten,,3,ffe600,000000,
131021,UOV,978,U-flex Bilthoven,,3,ffe600,000000,
119896,WATERBUS,20,"Dordrecht, Merwekade - Rotterdam, Erasmusbrug",,4,344a9a,ffffff,
119897,WATERBUS,21,"Rotterdam, Erasmusbrug - Kinderdijk",,4,eb589a,ffffff,
119898,WATERBUS,22,Dordrecht Hooikade - Papendrecht,,4,eda82f,ffffff,
119899,WATERBUS,23,"Dordrecht, Merwekade - Sliedrecht, Middeldiep",,4,6cb53d,ffffff,
106765,WPD,HA,Holwerd - Ameland,,4,,,
106766,WPD,SHSA,Holwerd - Ameland (Sneldienst),,4,,,
106767,WPD,LS,Lauwersoog - Schiermonnikoog,,4,,,
106768,WPD,SLSS,Lauwersoog - Schiermonnikoog (Sneldienst),,4,,,
131731,WPD,HA,Holwerd - Ameland,,4,,,
131732,WPD,SHSA,Holwerd - Ameland (Sneldienst),,4,,,
131733,WPD,LS,Lauwersoog - Schiermonnikoog,,4,,,
131734,WPD,SLSS,Lauwersoog - Schiermonnikoog (Sneldienst),,4,,,
93600,WSF,WSF,WSF,,4,,,
110689,ZTM:Operator:ZTM,800,Zoetermeer - Leiden Centraal,,3,,,
